schedule_date,schedule_season,schedule_week,team_home,home_id,score_home,score_away,team_away,away_id,team_favorite,favorite_id,spread_favorite,over_under_line,winner,cover,over,stadium,weather_temperature,weather_wind_mph,weather_detail
10/04/2015,2015,4,Broncos,5,23,20,Vikings,31,Broncos,5,-7,43.5,5,0,0,Sports Authority Field at Mile High,60,5,
10/04/2015,2015,4,Buccaneers,7,23,37,Panthers,21,Panthers,21,-3,40.5,21,1,1,Raymond James Stadium,75,7,
10/04/2015,2015,4,Cardinals,8,22,24,Rams,24,Cardinals,8,-7,43.5,24,0,1,University of Phoenix Stadium,72,0,DOME
10/04/2015,2015,4,Chargers,9,30,27,Browns,6,Chargers,9,-5,44.5,9,0,1,Qualcomm Stadium,68,7,
10/04/2015,2015,4,Colts,11,16,13,Jaguars,17,Colts,11,-4,43.5,11,0,0,Lucas Oil Stadium,72,0,DOME
10/04/2015,2015,4,Dolphins,13,14,27,Jets,18,Jets,18,-2.5,42.5,18,1,0,Wembley Stadium,62,6,
10/04/2015,2015,4,Falcons,15,48,21,Texans,29,Falcons,15,-4.5,47.5,15,1,1,Georgia Dome,72,0,DOME
10/04/2015,2015,4,Saints,26,26,20,Cowboys,12,Saints,26,-3,48.5,26,1,0,Louisiana Superdome,72,0,DOME
10/04/2015,2015,4,Washington,32,23,20,Eagles,14,Eagles,14,-3,45.5,32,0,0,FedEx Field,59,13,
10/05/2015,2015,4,Seahawks,27,13,10,Lions,19,Seahawks,27,-10,43,27,0,0,CenturyLink Field,61,2,
10/08/2015,2015,5,Texans,29,20,27,Colts,11,Texans,29,-5,41,11,0,1,Reliant Stadium,76,2,DOME (Open Roof)
10/11/2015,2015,5,Bengals,3,27,24,Seahawks,27,Bengals,3,-3,44.5,3,0,1,Paul Brown Stadium,72,7,
10/11/2015,2015,5,Buccaneers,7,38,31,Jaguars,17,Buccaneers,7,-1,41.5,7,1,1,Raymond James Stadium,83,9,
10/11/2015,2015,5,Chiefs,10,17,18,Bears,2,Chiefs,10,-9.5,44.5,2,0,0,Arrowhead Stadium,80,11,
10/11/2015,2015,5,Cowboys,12,6,30,Patriots,22,Patriots,22,-8.5,50.5,22,1,0,Cowboys Stadium,72,0,DOME
10/11/2015,2015,5,Eagles,14,39,17,Saints,26,Eagles,14,-6.5,49.5,14,1,1,Lincoln Financial Field,67,4,
10/11/2015,2015,5,Falcons,15,25,19,Washington,32,Falcons,15,-7,48.5,15,0,0,Georgia Dome,72,0,DOME
10/11/2015,2015,5,Giants,16,30,27,49ers,1,Giants,16,-7.5,44,16,0,1,MetLife Stadium,57,3,
10/11/2015,2015,5,Lions,19,17,42,Cardinals,8,Cardinals,8,-4.5,46,8,1,1,Ford Field,72,0,DOME
10/11/2015,2015,5,Packers,20,24,10,Rams,24,Packers,20,-9,46,20,1,0,Lambeau Field,73,15,
10/11/2015,2015,5,Raiders,23,10,16,Broncos,5,Broncos,5,-5.5,45,5,1,0,Oakland Coliseum,76,8,
10/11/2015,2015,5,Ravens,25,30,33,Browns,6,Ravens,25,-6.5,43,6,0,1,M&T Bank Stadium,68,0,
10/11/2015,2015,5,Titans,30,13,14,Bills,4,Bills,4,-1,43,4,0,0,Nissan Stadium,72,2,
10/12/2015,2015,5,Chargers,9,20,24,Steelers,28,Chargers,9,-4,45.5,28,0,0,Qualcomm Stadium,76,5,
10/15/2015,2015,6,Saints,26,31,21,Falcons,15,Falcons,15,-3,52.5,26,0,0,Louisiana Superdome,72,0,DOME
10/18/2015,2015,6,49ers,1,25,20,Ravens,25,Ravens,25,-2.5,43.5,1,0,1,Levi's Stadium,68,10,
10/18/2015,2015,6,Bills,4,21,34,Bengals,3,Bengals,3,-3,42,3,1,1,Ralph Wilson Stadium,37,2,
10/18/2015,2015,6,Browns,6,23,26,Broncos,5,Broncos,5,-3.5,42,5,0,1,FirstEnergy Stadium,46,11,
10/18/2015,2015,6,Colts,11,27,34,Patriots,22,Patriots,22,-9,54,22,0,1,Lucas Oil Stadium,72,0,DOME
10/18/2015,2015,6,Jaguars,17,20,31,Texans,29,Jaguars,17,-3,43,29,0,1,EverBank Field,70,13,
10/18/2015,2015,6,Jets,18,34,20,Washington,32,Jets,18,-7.5,40,18,1,1,MetLife Stadium,48,10,
10/18/2015,2015,6,Lions,19,37,34,Bears,2,Lions,19,-3.5,45.5,19,0,1,Ford Field,72,0,DOME
10/18/2015,2015,6,Packers,20,27,20,Chargers,9,Packers,20,-10.5,50.5,20,0,0,Lambeau Field,49,8,
10/18/2015,2015,6,Seahawks,27,23,27,Panthers,21,Seahawks,27,-7,41,21,0,1,CenturyLink Field,59,4,
10/18/2015,2015,6,Steelers,28,25,13,Cardinals,8,Cardinals,8,-5.5,45,28,0,0,Heinz Field,42,8,
10/18/2015,2015,6,Titans,30,10,38,Dolphins,13,Titans,30,-2.5,43.5,13,0,1,Nissan Stadium,60,6,
10/18/2015,2015,6,Vikings,31,16,10,Chiefs,10,Vikings,31,-3.5,43,31,1,0,TCF Bank Stadium,62,15,
10/19/2015,2015,6,Eagles,14,27,7,Giants,16,Eagles,14,-3.5,50.5,14,1,0,Lincoln Financial Field,44,6,
10/22/2015,2015,7,49ers,1,3,20,Seahawks,27,Seahawks,27,-6.5,42,27,1,0,Levi's Stadium,66,3,
10/25/2015,2015,7,Chargers,9,29,37,Raiders,23,Chargers,9,-3.5,48.5,23,0,1,Qualcomm Stadium,77,5,
10/25/2015,2015,7,Chiefs,10,23,13,Steelers,28,Chiefs,10,-3.5,41.5,10,1,0,Arrowhead Stadium,64,6,
10/25/2015,2015,7,Colts,11,21,27,Saints,26,Colts,11,-5,53,26,0,0,Lucas Oil Stadium,72,0,DOME
10/25/2015,2015,7,Dolphins,13,44,26,Texans,29,Dolphins,13,-4.5,45.5,13,1,1,Sun Life Stadium,82,11,
10/25/2015,2015,7,Giants,16,27,20,Cowboys,12,Giants,16,-3,44.5,16,1,1,MetLife Stadium,59,10,
10/25/2015,2015,7,Jaguars,17,34,31,Bills,4,Bills,4,-3.5,41.5,17,0,1,Wembley Stadium,51,3,
10/25/2015,2015,7,Lions,19,19,28,Vikings,31,Lions,19,-1,45,31,0,1,Ford Field,72,0,DOME
10/25/2015,2015,7,Panthers,21,27,16,Eagles,14,Panthers,21,-2.5,46,21,1,0,Bank of America Stadium,64,0,
10/25/2015,2015,7,Patriots,22,30,23,Jets,18,Patriots,22,-7,47.5,22,0,1,Gillette Stadium,58,6,
10/25/2015,2015,7,Rams,24,24,6,Browns,6,Rams,24,-6,44,24,1,0,Edward Jones Dome,72,0,DOME
10/25/2015,2015,7,Titans,30,7,10,Falcons,15,Falcons,15,-6,45.5,15,0,0,Nissan Stadium,61,8,
10/25/2015,2015,7,Washington,32,31,30,Buccaneers,7,Washington,32,-3,41.5,32,0,1,FedEx Field,70,8,
10/26/2015,2015,7,Cardinals,8,26,18,Ravens,25,Cardinals,8,-10,49.5,8,0,0,University of Phoenix Stadium,72,0,DOME
10/29/2015,2015,8,Patriots,22,36,7,Dolphins,13,Patriots,22,-8,51.5,22,1,0,Gillette Stadium,53,9,
11/01/2015,2015,8,Bears,2,20,23,Vikings,31,Vikings,31,-1.5,44,31,1,0,Soldier Field,61,7,
11/01/2015,2015,8,Broncos,5,29,10,Packers,20,Packers,20,-2.5,45.5,5,0,0,Sports Authority Field at Mile High,52,4,
11/01/2015,2015,8,Browns,6,20,34,Cardinals,8,Cardinals,8,-7,46,8,1,1,FirstEnergy Stadium,63,17,
11/01/2015,2015,8,Chiefs,10,45,10,Lions,19,Lions,19,-3,45,10,0,1,Wembley Stadium,57,3,
11/01/2015,2015,8,Cowboys,12,12,13,Seahawks,27,Seahawks,27,-5,41.5,27,0,0,Cowboys Stadium,63,0,DOME
11/01/2015,2015,8,Falcons,15,20,23,Buccaneers,7,Falcons,15,-8,47.5,7,0,0,Georgia Dome,72,0,DOME
11/01/2015,2015,8,Texans,29,20,6,Titans,30,Texans,29,-3.5,43,29,1,0,Reliant Stadium,68,4,DOME (Open Roof)
11/01/2015,2015,8,Raiders,23,34,20,Jets,18,Jets,18,-3,44,23,0,1,Oakland Coliseum,68,8,
11/01/2015,2015,8,Rams,24,27,6,49ers,1,Rams,24,-8,41,24,1,0,Edward Jones Dome,72,0,DOME
11/01/2015,2015,8,Ravens,25,29,26,Chargers,9,Ravens,25,-4.5,50.5,25,0,1,M&T Bank Stadium,65,6,
11/01/2015,2015,8,Saints,26,52,49,Giants,16,Saints,26,-3,52,26,0,1,Louisiana Superdome,72,0,DOME
11/01/2015,2015,8,Steelers,28,10,16,Bengals,3,PICK,0,0,49.5,3,0,0,Heinz Field,63,9,
11/02/2015,2015,8,Panthers,21,29,26,Colts,11,Panthers,21,-5.5,45.5,21,0,1,Bank of America Stadium,62,5,Rain
11/05/2015,2015,9,Bengals,3,31,10,Browns,6,Bengals,3,-13,46,3,1,0,Paul Brown Stadium,65,5,
11/08/2015,2015,9,49ers,1,17,16,Falcons,15,Falcons,15,-8.5,43.5,1,0,0,Levi's Stadium,58,2,
11/08/2015,2015,9,Bills,4,33,17,Dolphins,13,Bills,4,-4,44,4,1,1,Ralph Wilson Stadium,47,6,
11/08/2015,2015,9,Buccaneers,7,18,32,Giants,16,Giants,16,-2,49,16,1,1,Raymond James Stadium,77,1,
11/08/2015,2015,9,Colts,11,27,24,Broncos,5,Broncos,5,-3.5,45.5,11,0,1,Lucas Oil Stadium,72,0,DOME
11/08/2015,2015,9,Cowboys,12,27,33,Eagles,14,Eagles,14,-3,44,14,1,1,Cowboys Stadium,53,2,DOME
11/08/2015,2015,9,Jets,18,28,23,Jaguars,17,Jets,18,-8,42.5,18,0,1,MetLife Stadium,57,7,
11/08/2015,2015,9,Panthers,21,37,29,Packers,20,Packers,20,-2.5,46,21,0,1,Bank of America Stadium,53,7,
11/08/2015,2015,9,Patriots,22,27,10,Washington,32,Patriots,22,-13.5,51.5,22,1,0,Gillette Stadium,54,8,
11/08/2015,2015,9,Saints,26,28,34,Titans,30,Saints,26,-6.5,50,30,0,1,Louisiana Superdome,72,0,DOME
11/08/2015,2015,9,Steelers,28,38,35,Raiders,23,Steelers,28,-6,48,28,0,1,Heinz Field,51,0,
11/08/2015,2015,9,Vikings,31,21,18,Rams,24,Vikings,31,-1,40,31,1,0,TCF Bank Stadium,57,14,
11/09/2015,2015,9,Chargers,9,19,22,Bears,2,Chargers,9,-3.5,49.5,2,0,0,Qualcomm Stadium,61,7,
11/12/2015,2015,10,Jets,18,17,22,Bills,4,Jets,18,-2.5,42,4,0,0,MetLife Stadium,56,9,
11/15/2015,2015,10,Broncos,5,13,29,Chiefs,10,Broncos,5,-3.5,42,10,0,0,Sports Authority Field at Mile High,59,1,
11/15/2015,2015,10,Buccaneers,7,10,6,Cowboys,12,Cowboys,12,-1,43.5,7,0,0,Raymond James Stadium,77,9,
11/15/2015,2015,10,Eagles,14,19,20,Dolphins,13,Eagles,14,-6,49.5,13,0,0,Lincoln Financial Field,59,9,
11/15/2015,2015,10,Giants,16,26,27,Patriots,22,Patriots,22,-7,52.5,22,0,1,MetLife Stadium,54,5,
11/15/2015,2015,10,Packers,20,16,18,Lions,19,Packers,20,-10.5,50,19,0,0,Lambeau Field,57,6,
11/15/2015,2015,10,Raiders,23,14,30,Vikings,31,Raiders,23,-3,44,31,0,0,Oakland Coliseum,57,15,
11/15/2015,2015,10,Rams,24,13,37,Bears,2,Rams,24,-7,42.5,2,0,1,Edward Jones Dome,72,0,DOME
11/15/2015,2015,10,Ravens,25,20,22,Jaguars,17,Ravens,25,-5,47,17,0,0,M&T Bank Stadium,63,5,
11/15/2015,2015,10,Seahawks,27,32,39,Cardinals,8,Seahawks,27,-3,43.5,8,0,1,CenturyLink Field,42,1,
11/15/2015,2015,10,Steelers,28,30,9,Browns,6,Steelers,28,-7,43,28,1,0,Heinz Field,60,6,
11/15/2015,2015,10,Titans,30,10,27,Panthers,21,Panthers,21,-3.5,43,21,1,0,Nissan Stadium,60,3,
11/15/2015,2015,10,Washington,32,47,14,Saints,26,Saints,26,-1,52,32,0,1,FedEx Field,62,7,
11/16/2015,2015,10,Bengals,3,6,10,Texans,29,Bengals,3,-10,46.5,29,0,0,Paul Brown Stadium,49,2,
11/19/2015,2015,11,Jaguars,17,19,13,Titans,30,Jaguars,17,-3,41.5,17,1,0,EverBank Field,71,2,
11/22/2015,2015,11,Bears,2,15,17,Broncos,5,Broncos,5,-2,41.5,5,0,0,Soldier Field,29,6,
11/22/2015,2015,11,Cardinals,8,34,31,Bengals,3,Cardinals,8,-4,48,8,0,1,University of Phoenix Stadium,72,0,DOME
11/22/2015,2015,11,Chargers,9,3,33,Chiefs,10,Chiefs,10,-3,45.5,10,1,0,Qualcomm Stadium,78,4,
11/22/2015,2015,11,Dolphins,13,14,24,Cowboys,12,Cowboys,12,-2,45,12,1,0,Sun Life Stadium,75,10,
11/22/2015,2015,11,Eagles,14,17,45,Buccaneers,7,Eagles,14,-6.5,45.5,7,0,1,Lincoln Financial Field,48,10,
11/22/2015,2015,11,Falcons,15,21,24,Colts,11,Falcons,15,-3.5,47.5,11,0,0,Georgia Dome,72,0,DOME
11/22/2015,2015,11,Texans,29,24,17,Jets,18,Jets,18,-4,40,29,0,1,Reliant Stadium,52,5,DOME (Open Roof)
11/22/2015,2015,11,Lions,19,18,13,Raiders,23,Raiders,23,-1.5,50,19,0,0,Ford Field,72,0,DOME
11/22/2015,2015,11,Panthers,21,44,16,Washington,32,Panthers,21,-7,44.5,21,1,1,Bank of America Stadium,52,8,
11/22/2015,2015,11,Ravens,25,16,13,Rams,24,Ravens,25,-3,41.5,25,0,0,M&T Bank Stadium,47,10,
11/22/2015,2015,11,Seahawks,27,29,13,49ers,1,Seahawks,27,-14,40,27,1,1,CenturyLink Field,48,3,
11/22/2015,2015,11,Vikings,31,13,30,Packers,20,PICK,0,0,45,20,0,0,TCF Bank Stadium,32,7,
11/23/2015,2015,11,Patriots,22,20,13,Bills,4,Patriots,22,-7,47.5,22,0,0,Gillette Stadium,28,5,
11/26/2015,2015,12,Cowboys,12,14,33,Panthers,21,Panthers,21,-1,44.5,21,1,1,Cowboys Stadium,68,11,DOME
11/26/2015,2015,12,Lions,19,45,14,Eagles,14,Lions,19,-3,47,19,1,1,Ford Field,72,0,DOME
11/26/2015,2015,12,Packers,20,13,17,Bears,2,Packers,20,-8,45,2,0,0,Lambeau Field,35,10,Rain
11/29/2015,2015,12,49ers,1,13,19,Cardinals,8,Cardinals,8,-8.5,45,8,0,0,Levi's Stadium,57,2,
11/29/2015,2015,12,Bengals,3,31,7,Rams,24,Bengals,3,-9.5,42,3,1,0,Paul Brown Stadium,45,6,
11/29/2015,2015,12,Broncos,5,30,24,Patriots,22,Patriots,22,-2.5,43,5,0,1,Sports Authority Field at Mile High,21,0,Snow
11/29/2015,2015,12,Chiefs,10,30,22,Bills,4,Chiefs,10,-4.5,41,10,1,1,Arrowhead Stadium,34,5,Rain
11/29/2015,2015,12,Colts,11,25,12,Buccaneers,7,Colts,11,-3,46.5,11,1,0,Lucas Oil Stadium,72,0,DOME
11/29/2015,2015,12,Falcons,15,10,20,Vikings,31,Falcons,15,-2,45,31,0,0,Georgia Dome,72,0,DOME
11/29/2015,2015,12,Texans,29,24,6,Saints,26,Texans,29,-3.5,51,29,1,0,Reliant Stadium,55,8,DOME (Open Roof)
11/29/2015,2015,12,Jaguars,17,25,31,Chargers,9,Jaguars,17,-5,47,9,0,1,EverBank Field,75,6,
11/29/2015,2015,12,Jets,18,38,20,Dolphins,13,Jets,18,-4.5,43.5,18,1,1,MetLife Stadium,48,5,
11/29/2015,2015,12,Seahawks,27,39,30,Steelers,28,Seahawks,27,-3,46.5,27,1,1,CenturyLink Field,37,2,
11/29/2015,2015,12,Titans,30,21,24,Raiders,23,Raiders,23,-1,45,23,1,0,Nissan Stadium,57,2,
11/29/2015,2015,12,Washington,32,20,14,Giants,16,Giants,16,-1.5,48,32,0,0,FedEx Field,46,5,
11/30/2015,2015,12,Browns,6,27,33,Ravens,25,Browns,6,-6,41,25,0,1,FirstEnergy Stadium,42,8,
12/03/2015,2015,13,Lions,19,23,27,Packers,20,Packers,20,-2.5,46.5,20,1,1,Ford Field,72,0,DOME
12/06/2015,2015,13,Bears,2,20,26,49ers,1,Bears,2,-6.5,43,1,0,1,Soldier Field,46,4,
12/06/2015,2015,13,Bills,4,30,21,Texans,29,Bills,4,-3,42,4,1,1,Ralph Wilson Stadium,49,4,
12/06/2015,2015,13,Browns,6,3,37,Bengals,3,Bengals,3,-7.5,44,3,1,0,FirstEnergy Stadium,46,5,
12/06/2015,2015,13,Buccaneers,7,23,19,Falcons,15,PICK,0,0,46.5,7,0,0,Raymond James Stadium,78,11,
12/06/2015,2015,13,Chargers,9,3,17,Broncos,5,Broncos,5,-6,45,5,1,0,Qualcomm Stadium,71,7,
12/06/2015,2015,13,Dolphins,13,15,13,Ravens,25,Dolphins,13,-3.5,43,13,0,0,Sun Life Stadium,78,14,
12/06/2015,2015,13,Giants,16,20,23,Jets,18,Jets,18,-2.5,46,18,1,0,MetLife Stadium,52,5,
12/06/2015,2015,13,Patriots,22,28,35,Eagles,14,Patriots,22,-9.5,49,14,0,1,Gillette Stadium,44,5,
12/06/2015,2015,13,Raiders,23,20,34,Chiefs,10,Chiefs,10,-3,45.5,10,1,1,Oakland Coliseum,60,3,
12/06/2015,2015,13,Rams,24,3,27,Cardinals,8,Cardinals,8,-3.5,43,8,1,0,Edward Jones Dome,72,0,DOME
12/06/2015,2015,13,Saints,26,38,41,Panthers,21,Panthers,21,-6,50.5,21,0,1,Louisiana Superdome,72,0,DOME
12/06/2015,2015,13,Steelers,28,45,10,Colts,11,Steelers,28,-9.5,50.5,28,1,1,Heinz Field,35,2,
12/06/2015,2015,13,Titans,30,42,39,Jaguars,17,Titans,30,-3,43.5,30,0,1,Nissan Stadium,56,4,
12/06/2015,2015,13,Vikings,31,7,38,Seahawks,27,Seahawks,27,-2.5,43,27,1,1,TCF Bank Stadium,36,3,
12/07/2015,2015,13,Washington,32,16,19,Cowboys,12,Washington,32,-2,43.5,12,0,0,FedEx Field,44,2,
12/10/2015,2015,14,Cardinals,8,23,20,Vikings,31,Cardinals,8,-10,46.5,8,0,0,University of Phoenix Stadium,72,0,DOME
12/13/2015,2015,14,Bears,2,21,24,Washington,32,Bears,2,-4,43.5,32,0,1,Soldier Field,58,11,
12/13/2015,2015,14,Bengals,3,20,33,Steelers,28,Bengals,3,-1,48.5,28,0,1,Paul Brown Stadium,65,6,
12/13/2015,2015,14,Broncos,5,12,15,Raiders,23,Broncos,5,-6,43,23,0,0,Sports Authority Field at Mile High,39,2,
12/13/2015,2015,14,Browns,6,24,10,49ers,1,Browns,6,-2.5,43,6,1,0,FirstEnergy Stadium,62,8,
12/13/2015,2015,14,Buccaneers,7,17,24,Saints,26,Buccaneers,7,-6,51.5,26,0,0,Raymond James Stadium,80,12,
12/13/2015,2015,14,Chiefs,10,10,3,Chargers,9,Chiefs,10,-12,41.5,10,0,0,Arrowhead Stadium,60,11,Rain
12/13/2015,2015,14,Eagles,14,23,20,Bills,4,Eagles,14,-1,48.5,14,1,0,Lincoln Financial Field,69,1,
12/13/2015,2015,14,Texans,29,6,27,Patriots,22,Patriots,22,-5,46.5,22,1,0,Reliant Stadium,52,3,DOME (Open Roof)
12/13/2015,2015,14,Jaguars,17,51,16,Colts,11,Jaguars,17,-1,46,17,1,1,EverBank Field,77,8,
12/13/2015,2015,14,Jets,18,30,8,Titans,30,Jets,18,-8,43,18,1,0,MetLife Stadium,65,4,
12/13/2015,2015,14,Packers,20,28,7,Cowboys,12,Packers,20,-6.5,42.5,20,1,0,Lambeau Field,52,9,Rain
12/13/2015,2015,14,Panthers,21,38,0,Falcons,15,Panthers,21,-8.5,45.5,21,1,0,Bank of America Stadium,70,6,
12/13/2015,2015,14,Rams,24,21,14,Lions,19,Lions,19,-3,41.5,24,0,0,Edward Jones Dome,72,0,DOME
12/13/2015,2015,14,Ravens,25,6,35,Seahawks,27,Seahawks,27,-10.5,42,27,1,0,M&T Bank Stadium,66,3,
12/14/2015,2015,14,Dolphins,13,24,31,Giants,16,Giants,16,-2,48,16,1,1,Sun Life Stadium,75,5,
12/17/2015,2015,15,Rams,24,31,23,Buccaneers,7,Rams,24,-1,41,24,1,1,Edward Jones Dome,72,0,DOME
12/19/2015,2015,15,Cowboys,12,16,19,Jets,18,Jets,18,-3.5,41,18,0,0,Cowboys Stadium,50,7,DOME
12/20/2015,2015,15,49ers,1,14,24,Bengals,3,Bengals,3,-6.5,41,3,1,0,Levi's Stadium,52,5,
12/20/2015,2015,15,Chargers,9,30,14,Dolphins,13,Chargers,9,-1,47,9,1,0,Qualcomm Stadium,60,6,
12/20/2015,2015,15,Colts,11,10,16,Texans,29,Colts,11,-2,41.5,29,0,0,Lucas Oil Stadium,72,0,DOME
12/20/2015,2015,15,Eagles,14,17,40,Cardinals,8,Cardinals,8,-4,51.5,8,1,1,Lincoln Financial Field,34,3,
12/20/2015,2015,15,Giants,16,35,38,Panthers,21,Panthers,21,-5,46.5,21,0,1,MetLife Stadium,41,4,
12/20/2015,2015,15,Jaguars,17,17,23,Falcons,15,Jaguars,17,-2,48,15,0,0,EverBank Field,68,7,
12/20/2015,2015,15,Patriots,22,33,16,Titans,30,Patriots,22,-14.5,48,22,1,1,Gillette Stadium,39,5,
12/20/2015,2015,15,Raiders,23,20,30,Packers,20,Packers,20,-4,47,20,1,1,Oakland Coliseum,51,10,
12/20/2015,2015,15,Ravens,25,14,34,Chiefs,10,Chiefs,10,-6.5,41,10,1,1,M&T Bank Stadium,43,3,
12/20/2015,2015,15,Seahawks,27,30,13,Browns,6,Seahawks,27,-14.5,45.5,27,1,0,CenturyLink Field,44,8,
12/20/2015,2015,15,Steelers,28,34,27,Broncos,5,Steelers,28,-7.5,45.5,28,0,1,Heinz Field,36,3,
12/20/2015,2015,15,Vikings,31,38,17,Bears,2,Vikings,31,-4,44,31,1,1,TCF Bank Stadium,36,3,
12/20/2015,2015,15,Washington,32,35,25,Bills,4,Bills,4,-2,46,32,0,1,FedEx Field,45,3,
12/21/2015,2015,15,Saints,26,27,35,Lions,19,Saints,26,-2.5,52,19,0,1,Louisiana Superdome,72,0,DOME
12/24/2015,2015,16,Raiders,23,23,20,Chargers,9,Raiders,23,-4,45.5,23,0,0,Oakland Coliseum,46,8,
12/26/2015,2015,16,Eagles,14,24,38,Washington,32,Eagles,14,-3.5,48.5,32,0,1,Lincoln Financial Field,50,5,
12/27/2015,2015,16,Bills,4,16,6,Cowboys,12,Bills,4,-6.5,42,4,1,0,Ralph Wilson Stadium,37,5,
12/27/2015,2015,16,Buccaneers,7,21,26,Bears,2,Buccaneers,7,-3,44,2,0,1,Raymond James Stadium,83,11,
12/27/2015,2015,16,Cardinals,8,38,8,Packers,20,Cardinals,8,-6,50.5,8,1,0,University of Phoenix Stadium,72,0,DOME
12/27/2015,2015,16,Chiefs,10,17,13,Browns,6,Chiefs,10,-11.5,42.5,10,0,0,Arrowhead Stadium,34,12,
12/27/2015,2015,16,Dolphins,13,12,18,Colts,11,Dolphins,13,-2.5,44,11,0,0,Sun Life Stadium,81,13,
12/27/2015,2015,16,Falcons,15,20,13,Panthers,21,Panthers,21,-7,46,15,0,0,Georgia Dome,72,0,DOME
12/27/2015,2015,16,Jets,18,26,20,Patriots,22,Patriots,22,-2.5,45.5,18,0,1,MetLife Stadium,56,7,
12/27/2015,2015,16,Lions,19,32,17,49ers,1,Lions,19,-9,42.5,19,1,1,Ford Field,72,0,DOME
12/27/2015,2015,16,Ravens,25,20,17,Steelers,28,Steelers,28,-11.5,47.5,25,0,0,M&T Bank Stadium,63,6,
12/27/2015,2015,16,Saints,26,38,27,Jaguars,17,Saints,26,-2.5,53.5,26,1,1,Louisiana Superdome,72,0,DOME
12/27/2015,2015,16,Seahawks,27,17,23,Rams,24,Seahawks,27,-11,42,24,0,0,CenturyLink Field,37,2,Rain
12/27/2015,2015,16,Titans,30,6,34,Texans,29,Texans,29,-3.5,39,29,1,1,Nissan Stadium,72,10,
12/27/2015,2015,16,Vikings,31,49,17,Giants,16,Vikings,31,-7,44.5,31,1,1,TCF Bank Stadium,12,5,
12/28/2015,2015,16,Broncos,5,20,17,Bengals,3,Broncos,5,-4,39,5,0,0,Sports Authority Field at Mile High,16,0,
01/01/2017,2016,17,49ers,1,23,25,Seahawks,27,Seahawks,27,-11.5,45,27,0,1,Levi's Stadium,52,6,
01/01/2017,2016,17,Bengals,3,27,10,Ravens,25,Ravens,25,-2.5,40.5,3,0,0,Paul Brown Stadium,38,1,Fog
01/01/2017,2016,17,Broncos,5,24,6,Raiders,23,Broncos,5,-1,40,5,1,0,Sports Authority Field at Mile High,48,3,
01/01/2017,2016,17,Buccaneers,7,17,16,Panthers,21,Buccaneers,7,-3,44.5,7,0,0,Raymond James Stadium,76,7,
01/01/2017,2016,17,Chargers,9,27,37,Chiefs,10,Chiefs,10,-5.5,45,10,1,1,Qualcomm Stadium,56,4,
01/01/2017,2016,17,Colts,11,24,20,Jaguars,17,Colts,11,-5.5,48.5,11,0,0,Lucas Oil Stadium,72,0,DOME
01/01/2017,2016,17,Dolphins,13,14,35,Patriots,22,Patriots,22,-7.5,47,22,1,1,Sun Life Stadium,80,10,
01/01/2017,2016,17,Eagles,14,27,13,Cowboys,12,Eagles,14,-6.5,44,14,1,0,Lincoln Financial Field,48,6,
01/01/2017,2016,17,Falcons,15,38,32,Saints,26,Falcons,15,-7.5,58.5,15,0,1,Georgia Dome,72,0,DOME
01/01/2017,2016,17,Jets,18,30,10,Bills,4,Bills,4,-3.5,43,18,0,0,MetLife Stadium,45,8,
01/01/2017,2016,17,Lions,19,24,31,Packers,20,Packers,20,-3.5,50,20,1,1,Ford Field,72,0,DOME
01/01/2017,2016,17,Rams,24,6,44,Cardinals,8,Cardinals,8,-7,39,8,1,1,Los Angeles Memorial Coliseum,56,1,
01/01/2017,2016,17,Steelers,28,27,24,Browns,6,Steelers,28,-3,41.5,28,0,1,Heinz Field,38,1,
01/01/2017,2016,17,Titans,30,24,17,Texans,29,Titans,30,-3,41.5,30,1,0,Nissan Stadium,49,2,
01/01/2017,2016,17,Vikings,31,38,10,Bears,2,Vikings,31,-6,44,31,1,1,U.S. Bank Stadium,72,0,DOME
01/01/2017,2016,17,Washington,32,10,19,Giants,16,Washington,32,-9,47.5,16,0,0,FedEx Field,52,1,
09/08/2016,2016,1,Broncos,5,21,20,Panthers,21,Panthers,21,-3,40.5,5,0,1,Sports Authority Field at Mile High,82,2,
09/11/2016,2016,1,Cardinals,8,21,23,Patriots,22,Cardinals,8,-8.5,44,22,0,0,University of Phoenix Stadium,72,0,DOME
09/11/2016,2016,1,Chiefs,10,33,27,Chargers,9,Chiefs,10,-6.5,46,10,0,1,Arrowhead Stadium,73,7,
09/11/2016,2016,1,Colts,11,35,39,Lions,19,Colts,11,-2.5,51.5,19,0,1,Lucas Oil Stadium,72,0,DOME
09/11/2016,2016,1,Cowboys,12,19,20,Giants,16,Giants,16,-1,47.5,16,0,0,Cowboys Stadium,72,0,DOME
09/11/2016,2016,1,Eagles,14,29,10,Browns,6,Eagles,14,-3.5,41,14,1,0,Lincoln Financial Field,83,9,
09/11/2016,2016,1,Falcons,15,24,31,Buccaneers,7,Falcons,15,-2.5,47,7,0,1,Georgia Dome,72,0,DOME
09/11/2016,2016,1,Texans,29,23,14,Bears,2,Texans,29,-5.5,42.5,29,1,0,Reliant Stadium,87,2,DOME (Open Roof)
09/11/2016,2016,1,Jaguars,17,23,27,Packers,20,Packers,20,-3.5,47.5,20,1,1,EverBank Field,91,1,
